ref_area,indicator,source,classif1,time,obs_value,obs_status
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2010,13.9279,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2010,22.6088,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_01,2011,2.8357,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_02,2011,5.3806,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_03,2011,6.6323,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_04,2011,7.5287,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_05,2011,8.2734,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_06,2011,9.0516,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_07,2011,10.0166,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_08,2011,11.3624,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2011,13.9787,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2011,24.9401,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_01,2012,2.6891,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_02,2012,5.313,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_03,2012,6.6478,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_04,2012,7.5389,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_05,2012,8.2879,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_06,2012,9.0642,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_07,2012,10.0183,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_08,2012,11.3489,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2012,13.8929,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2012,25.1993,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_01,2013,2.5424,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_02,2013,5.2453,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_03,2013,6.6632,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_04,2013,7.5491,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_05,2013,8.3024,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_06,2013,9.0767,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_07,2013,10.0199,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_08,2013,11.3354,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2013,13.8071,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2013,25.4585,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_01,2014,2.3958,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_02,2014,5.1776,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_03,2014,6.6787,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_04,2014,7.5593,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_05,2014,8.3169,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_06,2014,9.0893,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_07,2014,10.0216,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_08,2014,11.3218,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2014,13.7213,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2014,25.7177,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_01,2015,2.2491,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_02,2015,5.1099,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_03,2015,6.6942,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_04,2015,7.5695,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_05,2015,8.3314,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_06,2015,9.1019,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_07,2015,10.0233,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_08,2015,11.3083,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2015,13.6355,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2015,25.977,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_01,2016,2.1025,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_02,2016,5.0422,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_03,2016,6.7096,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_04,2016,7.5797,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_05,2016,8.346,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_06,2016,9.1145,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_07,2016,10.0249,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_08,2016,11.2947,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2016,13.5497,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2016,26.2362,
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_01,2017,2.1033,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_02,2017,5.0456,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_03,2017,6.7162,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_04,2017,7.5848,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_05,2017,8.3558,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_06,2017,9.1286,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_07,2017,10.0393,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_08,2017,11.305,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_09,2017,13.5611,M
DNK,LAP_2LID_QTL_DT,XA:2181,QTL_DECILE_10,2017,26.1602,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2004,1.3424,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2004,2.5208,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2004,3.5222,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2004,4.5918,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2004,5.5648,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2004,6.7811,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2004,8.344,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2004,10.7944,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2004,15.5583,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2004,40.9803,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2005,1.3349,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2005,2.77,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2005,3.8263,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2005,4.8968,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2005,6.0048,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2005,7.2798,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2005,8.8912,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2005,11.1827,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2005,15.981,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2005,37.8324,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2006,1.3822,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2006,2.7714,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2006,3.7906,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2006,4.7774,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2006,5.855,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2006,7.0967,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2006,8.6746,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2006,10.9227,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2006,15.7583,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2006,38.971,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2007,1.4918,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2007,2.9334,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2007,3.9797,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2007,4.9792,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2007,6.0318,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2007,7.2926,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2007,8.7551,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2007,11.0966,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2007,15.6759,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2007,37.7641,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2008,1.3211,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2008,2.5789,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2008,3.6522,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2008,4.7274,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2008,5.8342,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2008,7.0418,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2008,8.784,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2008,11.0947,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2008,16.3424,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2008,38.6233,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2009,1.5807,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2009,2.8768,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2009,3.8923,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2009,4.908,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2009,5.8969,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2009,7.1209,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2009,8.6165,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2009,10.9353,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2009,16.4038,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2009,37.7689,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2010,1.6413,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2010,2.9992,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2010,4.0723,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2010,5.1731,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2010,6.0919,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2010,7.3585,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2010,8.9917,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2010,11.3589,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2010,16.5152,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2010,35.798,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2011,1.5623,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2011,2.9001,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2011,3.9297,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2011,4.8184,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2011,5.7019,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2011,6.9589,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2011,8.4107,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2011,10.5815,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2011,15.6743,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2011,39.4622,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2012,1.4654,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2012,2.6473,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2012,3.6358,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2012,4.6623,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2012,5.6524,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2012,6.989,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2012,8.5712,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2012,10.7281,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2012,16.0856,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2012,39.5629,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2013,1.4549,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2013,2.6956,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2013,3.7116,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2013,4.7184,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2013,5.7091,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2013,6.9282,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2013,8.5752,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2013,10.9427,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2013,16.3998,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2013,38.8645,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2014,1.6841,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2014,3.151,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2014,4.2682,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2014,5.3156,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2014,6.4571,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2014,7.6625,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2014,9.3068,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2014,11.7221,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2014,16.2125,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2014,34.2203,
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2015,1.6779,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2015,3.1545,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2015,4.2748,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2015,5.3146,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2015,6.4632,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2015,7.6846,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2015,9.3267,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2015,11.7469,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2015,16.2358,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2015,34.1209,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2016,1.6759,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2016,3.1608,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2016,4.288,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2016,5.3194,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2016,6.4819,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2016,7.7176,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2016,9.3582,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2016,11.7692,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2016,16.2559,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2016,33.9731,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_01,2017,1.6641,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_02,2017,3.1618,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_03,2017,4.2855,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_04,2017,5.3078,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_05,2017,6.4716,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_06,2017,7.7149,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_07,2017,9.357,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_08,2017,11.7932,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_09,2017,16.2851,M
DOM,LAP_2LID_QTL_DT,XA:2189,QTL_DECILE_10,2017,33.959,M
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2004,0.9735,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2004,2.2125,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2004,3.3775,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2004,4.5096,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2004,5.6752,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2004,7.0461,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2004,8.7448,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2004,11.2735,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2004,16.4923,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2004,39.6951,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2005,0.9781,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2005,2.2236,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2005,3.394,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2005,4.5297,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2005,5.6964,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2005,7.0688,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2005,8.7672,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2005,11.2963,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2005,16.5073,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2005,39.5387,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2006,0.9815,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2006,2.2315,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2006,3.4054,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2006,4.5434,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2006,5.7099,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2006,7.0835,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2006,8.7789,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2006,11.3078,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2006,16.5118,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2006,39.4464,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2007,0.9844,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2007,2.2381,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2007,3.4148,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2007,4.5544,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2007,5.7204,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2007,7.0949,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2007,8.7864,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2007,11.315,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2007,16.5123,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2007,39.3793,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2008,0.9871,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2008,2.244,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2008,3.423,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2008,4.5639,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2008,5.7292,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2008,7.1046,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2008,8.7918,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2008,11.3199,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2008,16.5108,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2008,39.3259,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2009,0.9885,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2009,2.2464,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2009,3.4257,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2009,4.5664,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2009,5.7298,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2009,7.1056,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2009,8.7857,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2009,11.3127,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2009,16.4981,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2009,39.341,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2010,0.9906,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2010,2.251,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2010,3.432,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2010,4.5735,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2010,5.7359,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2010,7.1124,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2010,8.7876,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2010,11.3141,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2010,16.4937,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2010,39.3093,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2011,0.9922,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2011,2.2539,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2011,3.4356,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2011,4.5772,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2011,5.7381,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2011,7.1151,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2011,8.7843,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2011,11.3099,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2011,16.4842,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2011,39.3097,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2012,0.9979,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2012,2.2685,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2012,3.4578,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2012,4.605,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2012,5.7687,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_06,2012,7.1477,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_07,2012,8.8217,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_08,2012,11.3486,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_09,2012,16.5156,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_10,2012,39.0686,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_01,2013,1.003,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_02,2013,2.2817,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_03,2013,3.4778,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_04,2013,4.6301,I
DZA,LAP_2LID_QTL_DT,XA:1829,QTL_DECILE_05,2013,5.7962,I
