ref_area,indicator,source,time,obs_value,obs_status
AFG,SDG_1041_NOC_RT,XA:2198,2004,46.3,I
AFG,SDG_1041_NOC_RT,XA:2198,2005,45.6,I
AFG,SDG_1041_NOC_RT,XA:2198,2006,45.8,I
AFG,SDG_1041_NOC_RT,XA:2198,2007,45.3,I
AFG,SDG_1041_NOC_RT,XA:2198,2008,45.6,I
AFG,SDG_1041_NOC_RT,XA:2198,2009,44.6,I
AFG,SDG_1041_NOC_RT,XA:2198,2010,45,I
AFG,SDG_1041_NOC_RT,XA:2198,2011,45,I
AFG,SDG_1041_NOC_RT,XA:2198,2012,44.4,I
AFG,SDG_1041_NOC_RT,XA:2198,2013,44.7,I
AFG,SDG_1041_NOC_RT,XA:2198,2014,44.8,I
AFG,SDG_1041_NOC_RT,XA:2198,2015,44.8,I
AFG,SDG_1041_NOC_RT,XA:2198,2016,44.7,I
AFG,SDG_1041_NOC_RT,XA:2198,2017,44.6,I
AGO,SDG_1041_NOC_RT,XA:2010,2004,35.6,I
AGO,SDG_1041_NOC_RT,XA:2010,2005,30.5,I
AGO,SDG_1041_NOC_RT,XA:2010,2006,31.7,I
AGO,SDG_1041_NOC_RT,XA:2010,2007,33.6,I
AGO,SDG_1041_NOC_RT,XA:2010,2008,36.1,I
AGO,SDG_1041_NOC_RT,XA:2010,2009,53.4,I
AGO,SDG_1041_NOC_RT,XA:2010,2010,45.1,I
AGO,SDG_1041_NOC_RT,XA:2010,2011,44.9,I
AGO,SDG_1041_NOC_RT,XA:2010,2012,44.5,I
AGO,SDG_1041_NOC_RT,XA:2010,2013,43.6,I
AGO,SDG_1041_NOC_RT,XA:2010,2014,42.2,I
AGO,SDG_1041_NOC_RT,XA:2010,2015,50.6,I
AGO,SDG_1041_NOC_RT,XA:2010,2016,47.3,I
AGO,SDG_1041_NOC_RT,XA:2010,2017,47.3,I
ALB,SDG_1041_NOC_RT,XA:2137,2004,53.1,I
ALB,SDG_1041_NOC_RT,XA:2137,2005,52.9,I
ALB,SDG_1041_NOC_RT,XA:2137,2006,52.7,I
ALB,SDG_1041_NOC_RT,XA:2137,2007,52.5,I
ALB,SDG_1041_NOC_RT,XA:2137,2008,53.1,I
ALB,SDG_1041_NOC_RT,XA:2137,2009,52.9,I
ALB,SDG_1041_NOC_RT,XA:2137,2010,52.5,I
ALB,SDG_1041_NOC_RT,XA:2137,2011,54,I
ALB,SDG_1041_NOC_RT,XA:2137,2012,54.8,I
ALB,SDG_1041_NOC_RT,XA:2137,2013,53.8,I
ALB,SDG_1041_NOC_RT,XA:2137,2014,53.4,I
ALB,SDG_1041_NOC_RT,XA:2137,2015,53.6,I
ALB,SDG_1041_NOC_RT,XA:2137,2016,53.3,I
ALB,SDG_1041_NOC_RT,XA:2137,2017,53.1,I
ARE,SDG_1041_NOC_RT,XA:1978,2004,23.4,I
ARE,SDG_1041_NOC_RT,XA:1978,2005,24.1,I
ARE,SDG_1041_NOC_RT,XA:1978,2006,23.4,I
ARE,SDG_1041_NOC_RT,XA:1978,2007,24.4,I
ARE,SDG_1041_NOC_RT,XA:1978,2008,24.5,I
ARE,SDG_1041_NOC_RT,XA:1978,2009,25.7,I
ARE,SDG_1041_NOC_RT,XA:1978,2010,28.2,I
ARE,SDG_1041_NOC_RT,XA:1978,2011,25.2,I
ARE,SDG_1041_NOC_RT,XA:1978,2012,25.6,I
ARE,SDG_1041_NOC_RT,XA:1978,2013,27.9,I
ARE,SDG_1041_NOC_RT,XA:1978,2014,28.8,I
ARE,SDG_1041_NOC_RT,XA:1978,2015,34.3,I
ARE,SDG_1041_NOC_RT,XA:1978,2016,36.2,I
ARE,SDG_1041_NOC_RT,XA:1978,2017,36.8,I
ARG,SDG_1041_NOC_RT,XA:1868,2004,38.7,
ARG,SDG_1041_NOC_RT,XA:1868,2005,40.6,
ARG,SDG_1041_NOC_RT,XA:1868,2006,41.5,
ARG,SDG_1041_NOC_RT,XA:1868,2007,42.4,
ARG,SDG_1041_NOC_RT,XA:1868,2008,45.9,
ARG,SDG_1041_NOC_RT,XA:1868,2009,50.2,
ARG,SDG_1041_NOC_RT,XA:1868,2010,49.3,
ARG,SDG_1041_NOC_RT,XA:1868,2011,52.3,
ARG,SDG_1041_NOC_RT,XA:1868,2012,57,
ARG,SDG_1041_NOC_RT,XA:1868,2013,58.9,
ARG,SDG_1041_NOC_RT,XA:1868,2014,60,M
ARG,SDG_1041_NOC_RT,XA:1868,2015,59.1,M
ARG,SDG_1041_NOC_RT,XA:1868,2016,60.1,M
ARG,SDG_1041_NOC_RT,XA:1868,2017,58.5,M
ARM,SDG_1041_NOC_RT,XA:1931,2004,54,M
ARM,SDG_1041_NOC_RT,XA:1931,2005,53.1,M
ARM,SDG_1041_NOC_RT,XA:1931,2006,51.9,M
ARM,SDG_1041_NOC_RT,XA:1931,2007,50.3,M
ARM,SDG_1041_NOC_RT,XA:1931,2008,48.6,M
ARM,SDG_1041_NOC_RT,XA:1931,2009,50.4,M
ARM,SDG_1041_NOC_RT,XA:1931,2010,48.9,M
ARM,SDG_1041_NOC_RT,XA:1931,2011,49,M
ARM,SDG_1041_NOC_RT,XA:1931,2012,47,M
ARM,SDG_1041_NOC_RT,XA:1931,2013,45.8,M
ARM,SDG_1041_NOC_RT,XA:1931,2014,47.6,
ARM,SDG_1041_NOC_RT,XA:1931,2015,47.2,
ARM,SDG_1041_NOC_RT,XA:1931,2016,46.6,M
ARM,SDG_1041_NOC_RT,XA:1931,2017,46.3,M
AUS,SDG_1041_NOC_RT,XA:2202,2004,59.9,I
AUS,SDG_1041_NOC_RT,XA:2202,2005,59.5,I
AUS,SDG_1041_NOC_RT,XA:2202,2006,59.2,I
AUS,SDG_1041_NOC_RT,XA:2202,2007,59,I
AUS,SDG_1041_NOC_RT,XA:2202,2008,57.4,I
AUS,SDG_1041_NOC_RT,XA:2202,2009,57.7,I
AUS,SDG_1041_NOC_RT,XA:2202,2010,57.9,I
AUS,SDG_1041_NOC_RT,XA:2202,2011,58,I
AUS,SDG_1041_NOC_RT,XA:2202,2012,58.2,I
AUS,SDG_1041_NOC_RT,XA:2202,2013,57.7,I
AUS,SDG_1041_NOC_RT,XA:2202,2014,58.6,I
AUS,SDG_1041_NOC_RT,XA:2202,2015,59,I
AUS,SDG_1041_NOC_RT,XA:2202,2016,57,I
AUS,SDG_1041_NOC_RT,XA:2202,2017,57.2,I
AUT,SDG_1041_NOC_RT,XA:2089,2004,60.3,M
AUT,SDG_1041_NOC_RT,XA:2089,2005,59.7,
AUT,SDG_1041_NOC_RT,XA:2089,2006,58.6,
AUT,SDG_1041_NOC_RT,XA:2089,2007,57.2,M
AUT,SDG_1041_NOC_RT,XA:2089,2008,57,
AUT,SDG_1041_NOC_RT,XA:2089,2009,59.4,
AUT,SDG_1041_NOC_RT,XA:2089,2010,58.5,
AUT,SDG_1041_NOC_RT,XA:2089,2011,57.4,
AUT,SDG_1041_NOC_RT,XA:2089,2012,57.9,
AUT,SDG_1041_NOC_RT,XA:2089,2013,57.9,
AUT,SDG_1041_NOC_RT,XA:2089,2014,60.8,
AUT,SDG_1041_NOC_RT,XA:2089,2015,58.9,
AUT,SDG_1041_NOC_RT,XA:2089,2016,61.8,
AUT,SDG_1041_NOC_RT,XA:2089,2017,60.9,M
AZE,SDG_1041_NOC_RT,XA:2121,2004,46.5,I
AZE,SDG_1041_NOC_RT,XA:2121,2005,44.4,I
AZE,SDG_1041_NOC_RT,XA:2121,2006,43.1,I
AZE,SDG_1041_NOC_RT,XA:2121,2007,37.4,I
AZE,SDG_1041_NOC_RT,XA:2121,2008,35,I
AZE,SDG_1041_NOC_RT,XA:2121,2009,43.2,I
AZE,SDG_1041_NOC_RT,XA:2121,2010,40.4,I
AZE,SDG_1041_NOC_RT,XA:2121,2011,37.3,I
AZE,SDG_1041_NOC_RT,XA:2121,2012,39,I
AZE,SDG_1041_NOC_RT,XA:2121,2013,41.6,I
AZE,SDG_1041_NOC_RT,XA:2121,2014,43.6,I
AZE,SDG_1041_NOC_RT,XA:2121,2015,52,I
AZE,SDG_1041_NOC_RT,XA:2121,2016,51.3,I
AZE,SDG_1041_NOC_RT,XA:2121,2017,51.2,I
BDI,SDG_1041_NOC_RT,XA:2153,2004,56.5,I
BDI,SDG_1041_NOC_RT,XA:2153,2005,56.2,I
BDI,SDG_1041_NOC_RT,XA:2153,2006,56,I
BDI,SDG_1041_NOC_RT,XA:2153,2007,56.4,I
BDI,SDG_1041_NOC_RT,XA:2153,2008,56.1,I
BDI,SDG_1041_NOC_RT,XA:2153,2009,56.3,I
BDI,SDG_1041_NOC_RT,XA:2153,2010,56,I
BDI,SDG_1041_NOC_RT,XA:2153,2011,56.2,I
BDI,SDG_1041_NOC_RT,XA:2153,2012,56,I
BDI,SDG_1041_NOC_RT,XA:2153,2013,55.7,I
BDI,SDG_1041_NOC_RT,XA:2153,2014,55.9,I
BDI,SDG_1041_NOC_RT,XA:2153,2015,57.8,I
BDI,SDG_1041_NOC_RT,XA:2153,2016,57.2,I
BDI,SDG_1041_NOC_RT,XA:2153,2017,57,I
BEL,SDG_1041_NOC_RT,XA:2185,2004,64,M
BEL,SDG_1041_NOC_RT,XA:2185,2005,64.1,M
BEL,SDG_1041_NOC_RT,XA:2185,2006,64,
BEL,SDG_1041_NOC_RT,XA:2185,2007,64.7,
BEL,SDG_1041_NOC_RT,XA:2185,2008,64.5,
BEL,SDG_1041_NOC_RT,XA:2185,2009,65.2,
BEL,SDG_1041_NOC_RT,XA:2185,2010,64.3,
BEL,SDG_1041_NOC_RT,XA:2185,2011,64.6,
BEL,SDG_1041_NOC_RT,XA:2185,2012,65.6,
BEL,SDG_1041_NOC_RT,XA:2185,2013,67,
BEL,SDG_1041_NOC_RT,XA:2185,2014,64.7,
BEL,SDG_1041_NOC_RT,XA:2185,2015,64.3,
BEL,SDG_1041_NOC_RT,XA:2185,2016,62.7,
BEL,SDG_1041_NOC_RT,XA:2185,2017,62.5,M
BEN,SDG_1041_NOC_RT,XA:2018,2004,48.2,I
BEN,SDG_1041_NOC_RT,XA:2018,2005,49.3,I
BEN,SDG_1041_NOC_RT,XA:2018,2006,48.3,I
BEN,SDG_1041_NOC_RT,XA:2018,2007,47.5,I
BEN,SDG_1041_NOC_RT,XA:2018,2008,47.9,I
BEN,SDG_1041_NOC_RT,XA:2018,2009,49,I
BEN,SDG_1041_NOC_RT,XA:2018,2010,49.1,I
BEN,SDG_1041_NOC_RT,XA:2018,2011,48.7,I
BEN,SDG_1041_NOC_RT,XA:2018,2012,47.8,I
BEN,SDG_1041_NOC_RT,XA:2018,2013,46.6,I
BEN,SDG_1041_NOC_RT,XA:2018,2014,46.8,I
BEN,SDG_1041_NOC_RT,XA:2018,2015,48.4,I
BEN,SDG_1041_NOC_RT,XA:2018,2016,47.5,I
BEN,SDG_1041_NOC_RT,XA:2018,2017,46.6,I
BFA,SDG_1041_NOC_RT,XA:2034,2004,48.8,I
BFA,SDG_1041_NOC_RT,XA:2034,2005,48.4,I
BFA,SDG_1041_NOC_RT,XA:2034,2006,47.7,I
BFA,SDG_1041_NOC_RT,XA:2034,2007,46.3,I
BFA,SDG_1041_NOC_RT,XA:2034,2008,45.1,I
BFA,SDG_1041_NOC_RT,XA:2034,2009,45.2,I
BFA,SDG_1041_NOC_RT,XA:2034,2010,44.6,I
BFA,SDG_1041_NOC_RT,XA:2034,2011,43.7,I
BFA,SDG_1041_NOC_RT,XA:2034,2012,43.6,I
BFA,SDG_1041_NOC_RT,XA:2034,2013,45.7,I
BFA,SDG_1041_NOC_RT,XA:2034,2014,48,I
BFA,SDG_1041_NOC_RT,XA:2034,2015,49.8,I
BFA,SDG_1041_NOC_RT,XA:2034,2016,48.9,I
BFA,SDG_1041_NOC_RT,XA:2034,2017,48.5,I
BGD,SDG_1041_NOC_RT,XA:1939,2004,45.4,I
BGD,SDG_1041_NOC_RT,XA:1939,2005,45.1,I
BGD,SDG_1041_NOC_RT,XA:1939,2006,44.5,I
BGD,SDG_1041_NOC_RT,XA:1939,2007,44.5,I
BGD,SDG_1041_NOC_RT,XA:1939,2008,45.1,I
BGD,SDG_1041_NOC_RT,XA:1939,2009,45,I
BGD,SDG_1041_NOC_RT,XA:1939,2010,44.2,I
BGD,SDG_1041_NOC_RT,XA:1939,2011,43.7,I
BGD,SDG_1041_NOC_RT,XA:1939,2012,43.7,I
BGD,SDG_1041_NOC_RT,XA:1939,2013,43.7,I
BGD,SDG_1041_NOC_RT,XA:1939,2014,43.3,I
BGD,SDG_1041_NOC_RT,XA:1939,2015,42.8,I
BGD,SDG_1041_NOC_RT,XA:1939,2016,42.4,I
BGD,SDG_1041_NOC_RT,XA:1939,2017,42.2,I
BGR,SDG_1041_NOC_RT,XA:2203,2004,43.3,M
BGR,SDG_1041_NOC_RT,XA:2203,2005,42.4,M
BGR,SDG_1041_NOC_RT,XA:2203,2006,41,M
BGR,SDG_1041_NOC_RT,XA:2203,2007,40.2,M
BGR,SDG_1041_NOC_RT,XA:2203,2008,41.5,
BGR,SDG_1041_NOC_RT,XA:2203,2009,43.3,M
BGR,SDG_1041_NOC_RT,XA:2203,2010,44.3,M
BGR,SDG_1041_NOC_RT,XA:2203,2011,42.5,
BGR,SDG_1041_NOC_RT,XA:2203,2012,45.6,
BGR,SDG_1041_NOC_RT,XA:2203,2013,49.8,
BGR,SDG_1041_NOC_RT,XA:2203,2014,50.7,
BGR,SDG_1041_NOC_RT,XA:2203,2015,50.7,M
BGR,SDG_1041_NOC_RT,XA:2203,2016,51.4,
BGR,SDG_1041_NOC_RT,XA:2203,2017,51.4,M
BHR,SDG_1041_NOC_RT,XA:2081,2004,29.8,I
BHR,SDG_1041_NOC_RT,XA:2081,2005,27.1,I
BHR,SDG_1041_NOC_RT,XA:2081,2006,25.8,I
BHR,SDG_1041_NOC_RT,XA:2081,2007,26.8,I
BHR,SDG_1041_NOC_RT,XA:2081,2008,26,I
BHR,SDG_1041_NOC_RT,XA:2081,2009,30.6,I
BHR,SDG_1041_NOC_RT,XA:2081,2010,29.6,I
BHR,SDG_1041_NOC_RT,XA:2081,2011,27.8,I
BHR,SDG_1041_NOC_RT,XA:2081,2012,29.4,I
BHR,SDG_1041_NOC_RT,XA:2081,2013,29,I
BHR,SDG_1041_NOC_RT,XA:2081,2014,29.7,I
BHR,SDG_1041_NOC_RT,XA:2081,2015,30.3,I
BHR,SDG_1041_NOC_RT,XA:2081,2016,30.1,I
BHR,SDG_1041_NOC_RT,XA:2081,2017,30,I
BHS,SDG_1041_NOC_RT,XA:2097,2004,58.6,I
BHS,SDG_1041_NOC_RT,XA:2097,2005,57.8,I
BHS,SDG_1041_NOC_RT,XA:2097,2006,58,I
BHS,SDG_1041_NOC_RT,XA:2097,2007,58.2,I
BHS,SDG_1041_NOC_RT,XA:2097,2008,59.3,I
BHS,SDG_1041_NOC_RT,XA:2097,2009,59.8,I
BHS,SDG_1041_NOC_RT,XA:2097,2010,58.2,I
BHS,SDG_1041_NOC_RT,XA:2097,2011,58.5,I
BHS,SDG_1041_NOC_RT,XA:2097,2012,57.8,I
BHS,SDG_1041_NOC_RT,XA:2097,2013,58.8,I
BHS,SDG_1041_NOC_RT,XA:2097,2014,58.7,I
BHS,SDG_1041_NOC_RT,XA:2097,2015,58.4,I
BHS,SDG_1041_NOC_RT,XA:2097,2016,59.2,I
BHS,SDG_1041_NOC_RT,XA:2097,2017,58.3,I
BIH,SDG_1041_NOC_RT,XA:2113,2004,43.1,I
BIH,SDG_1041_NOC_RT,XA:2113,2005,43.1,I
BIH,SDG_1041_NOC_RT,XA:2113,2006,42.9,I
BIH,SDG_1041_NOC_RT,XA:2113,2007,42.7,I
BIH,SDG_1041_NOC_RT,XA:2113,2008,42.7,I
BIH,SDG_1041_NOC_RT,XA:2113,2009,42.7,I
BIH,SDG_1041_NOC_RT,XA:2113,2010,42.4,I
BIH,SDG_1041_NOC_RT,XA:2113,2011,42.2,I
BIH,SDG_1041_NOC_RT,XA:2113,2012,42.7,I
BIH,SDG_1041_NOC_RT,XA:2113,2013,42,I
BIH,SDG_1041_NOC_RT,XA:2113,2014,41.7,I
BIH,SDG_1041_NOC_RT,XA:2113,2015,41.6,I
BIH,SDG_1041_NOC_RT,XA:2113,2016,41.6,I
BIH,SDG_1041_NOC_RT,XA:2113,2017,41.7,I
BLR,SDG_1041_NOC_RT,XA:2129,2004,44.7,I
BLR,SDG_1041_NOC_RT,XA:2129,2005,46.6,I
BLR,SDG_1041_NOC_RT,XA:2129,2006,48.4,I
BLR,SDG_1041_NOC_RT,XA:2129,2007,47.1,I
BLR,SDG_1041_NOC_RT,XA:2129,2008,45.7,I
BLR,SDG_1041_NOC_RT,XA:2129,2009,48.3,I
BLR,SDG_1041_NOC_RT,XA:2129,2010,50.1,I
BLR,SDG_1041_NOC_RT,XA:2129,2011,42.7,I
BLR,SDG_1041_NOC_RT,XA:2129,2012,45.4,I
BLR,SDG_1041_NOC_RT,XA:2129,2013,52.9,I
BLR,SDG_1041_NOC_RT,XA:2129,2014,51.7,I
BLR,SDG_1041_NOC_RT,XA:2129,2015,50,I
BLR,SDG_1041_NOC_RT,XA:2129,2016,49.5,I
BLR,SDG_1041_NOC_RT,XA:2129,2017,49,I
BLZ,SDG_1041_NOC_RT,XA:2145,2004,48.5,I
BLZ,SDG_1041_NOC_RT,XA:2145,2005,48.9,I
BLZ,SDG_1041_NOC_RT,XA:2145,2006,48.5,I
BLZ,SDG_1041_NOC_RT,XA:2145,2007,49.2,I
BLZ,SDG_1041_NOC_RT,XA:2145,2008,48.8,I
BLZ,SDG_1041_NOC_RT,XA:2145,2009,49.3,I
BLZ,SDG_1041_NOC_RT,XA:2145,2010,48.8,I
BLZ,SDG_1041_NOC_RT,XA:2145,2011,49.1,I
BLZ,SDG_1041_NOC_RT,XA:2145,2012,48.8,I
BLZ,SDG_1041_NOC_RT,XA:2145,2013,49.4,I
BLZ,SDG_1041_NOC_RT,XA:2145,2014,48.8,I
BLZ,SDG_1041_NOC_RT,XA:2145,2015,48.9,I
BLZ,SDG_1041_NOC_RT,XA:2145,2016,49.7,I
BLZ,SDG_1041_NOC_RT,XA:2145,2017,50,I
BOL,SDG_1041_NOC_RT,XA:1907,2004,60.2,M
BOL,SDG_1041_NOC_RT,XA:1907,2005,57.9,M
BOL,SDG_1041_NOC_RT,XA:1907,2006,50.5,M
BOL,SDG_1041_NOC_RT,XA:1907,2007,48.2,M
BOL,SDG_1041_NOC_RT,XA:1907,2008,45.2,
BOL,SDG_1041_NOC_RT,XA:1907,2009,48,
BOL,SDG_1041_NOC_RT,XA:1907,2010,46.2,M
BOL,SDG_1041_NOC_RT,XA:1907,2011,46.1,
BOL,SDG_1041_NOC_RT,XA:1907,2012,45.4,
BOL,SDG_1041_NOC_RT,XA:1907,2013,45,
BOL,SDG_1041_NOC_RT,XA:1907,2014,49.9,
BOL,SDG_1041_NOC_RT,XA:1907,2015,53.5,
BOL,SDG_1041_NOC_RT,XA:1907,2016,54,M
BOL,SDG_1041_NOC_RT,XA:1907,2017,54.4,M
BRA,SDG_1041_NOC_RT,XA:2002,2004,56.1,
BRA,SDG_1041_NOC_RT,XA:2002,2005,56.9,
BRA,SDG_1041_NOC_RT,XA:2002,2006,58.2,
BRA,SDG_1041_NOC_RT,XA:2002,2007,56.8,
BRA,SDG_1041_NOC_RT,XA:2002,2008,57.5,
BRA,SDG_1041_NOC_RT,XA:2002,2009,59.3,
BRA,SDG_1041_NOC_RT,XA:2002,2010,57.9,M
BRA,SDG_1041_NOC_RT,XA:2002,2011,58.3,
BRA,SDG_1041_NOC_RT,XA:2002,2012,58.1,
BRA,SDG_1041_NOC_RT,XA:2002,2013,59.2,
BRA,SDG_1041_NOC_RT,XA:2002,2014,59.4,
BRA,SDG_1041_NOC_RT,XA:2002,2015,61.9,
BRA,SDG_1041_NOC_RT,XA:2002,2016,61.6,M
BRA,SDG_1041_NOC_RT,XA:2002,2017,60.4,M
BRB,SDG_1041_NOC_RT,XA:2193,2004,57.5,I
BRB,SDG_1041_NOC_RT,XA:2193,2005,56.8,I
BRB,SDG_1041_NOC_RT,XA:2193,2006,56.4,I
BRB,SDG_1041_NOC_RT,XA:2193,2007,57.5,I
BRB,SDG_1041_NOC_RT,XA:2193,2008,57.8,I
BRB,SDG_1041_NOC_RT,XA:2193,2009,59.5,I
BRB,SDG_1041_NOC_RT,XA:2193,2010,58.8,I
BRB,SDG_1041_NOC_RT,XA:2193,2011,58.4,I
BRB,SDG_1041_NOC_RT,XA:2193,2012,58.2,I
BRB,SDG_1041_NOC_RT,XA:2193,2013,58.6,I
BRB,SDG_1041_NOC_RT,XA:2193,2014,58.3,I
BRB,SDG_1041_NOC_RT,XA:2193,2015,57.6,I
BRB,SDG_1041_NOC_RT,XA:2193,2016,57.6,I
BRB,SDG_1041_NOC_RT,XA:2193,2017,58.3,I
BRN,SDG_1041_NOC_RT,XA:2014,2004,47.6,I
BRN,SDG_1041_NOC_RT,XA:2014,2005,47.7,I
BRN,SDG_1041_NOC_RT,XA:2014,2006,46.5,I
BRN,SDG_1041_NOC_RT,XA:2014,2007,47.8,I
BRN,SDG_1041_NOC_RT,XA:2014,2008,48.4,I
BRN,SDG_1041_NOC_RT,XA:2014,2009,48.4,I
BRN,SDG_1041_NOC_RT,XA:2014,2010,47.1,I
BRN,SDG_1041_NOC_RT,XA:2014,2011,46.8,I
BRN,SDG_1041_NOC_RT,XA:2014,2012,47.7,I
BRN,SDG_1041_NOC_RT,XA:2014,2013,48.6,I
BRN,SDG_1041_NOC_RT,XA:2014,2014,48.8,I
BRN,SDG_1041_NOC_RT,XA:2014,2015,48.2,I
BRN,SDG_1041_NOC_RT,XA:2014,2016,48.9,I
BRN,SDG_1041_NOC_RT,XA:2014,2017,47.9,I
BTN,SDG_1041_NOC_RT,XA:1872,2004,45.7,I
BTN,SDG_1041_NOC_RT,XA:1872,2005,45.5,I
BTN,SDG_1041_NOC_RT,XA:1872,2006,45.1,I
BTN,SDG_1041_NOC_RT,XA:1872,2007,42.7,I
BTN,SDG_1041_NOC_RT,XA:1872,2008,43.1,I
BTN,SDG_1041_NOC_RT,XA:1872,2009,44.5,I
BTN,SDG_1041_NOC_RT,XA:1872,2010,43,I
BTN,SDG_1041_NOC_RT,XA:1872,2011,43.8,I
BTN,SDG_1041_NOC_RT,XA:1872,2012,44.8,I
BTN,SDG_1041_NOC_RT,XA:1872,2013,45.8,I
BTN,SDG_1041_NOC_RT,XA:1872,2014,45.8,I
BTN,SDG_1041_NOC_RT,XA:1872,2015,45.9,I
BTN,SDG_1041_NOC_RT,XA:1872,2016,45.4,I
BTN,SDG_1041_NOC_RT,XA:1872,2017,45.2,I
BWA,SDG_1041_NOC_RT,XA:2030,2004,46.2,I
BWA,SDG_1041_NOC_RT,XA:2030,2005,45.8,I
BWA,SDG_1041_NOC_RT,XA:2030,2006,45,I
BWA,SDG_1041_NOC_RT,XA:2030,2007,45,I
BWA,SDG_1041_NOC_RT,XA:2030,2008,45.4,I
BWA,SDG_1041_NOC_RT,XA:2030,2009,48.4,I
BWA,SDG_1041_NOC_RT,XA:2030,2010,45,I
BWA,SDG_1041_NOC_RT,XA:2030,2011,45.4,I
BWA,SDG_1041_NOC_RT,XA:2030,2012,45.8,I
BWA,SDG_1041_NOC_RT,XA:2030,2013,44.3,I
BWA,SDG_1041_NOC_RT,XA:2030,2014,45.8,I
BWA,SDG_1041_NOC_RT,XA:2030,2015,47,I
BWA,SDG_1041_NOC_RT,XA:2030,2016,45.8,I
BWA,SDG_1041_NOC_RT,XA:2030,2017,46.2,I
CAF,SDG_1041_NOC_RT,XA:1849,2004,55.5,I
CAF,SDG_1041_NOC_RT,XA:1849,2005,55.5,I
CAF,SDG_1041_NOC_RT,XA:1849,2006,55.2,I
CAF,SDG_1041_NOC_RT,XA:1849,2007,55.2,I
CAF,SDG_1041_NOC_RT,XA:1849,2008,55.4,I
CAF,SDG_1041_NOC_RT,XA:1849,2009,55.5,I
CAF,SDG_1041_NOC_RT,XA:1849,2010,55.3,I
CAF,SDG_1041_NOC_RT,XA:1849,2011,55.3,I
CAF,SDG_1041_NOC_RT,XA:1849,2012,55.2,I
CAF,SDG_1041_NOC_RT,XA:1849,2013,59.5,I
CAF,SDG_1041_NOC_RT,XA:1849,2014,55.8,I
CAF,SDG_1041_NOC_RT,XA:1849,2015,55.4,I
CAF,SDG_1041_NOC_RT,XA:1849,2016,55.4,I
CAF,SDG_1041_NOC_RT,XA:1849,2017,55.3,I
CAN,SDG_1041_NOC_RT,XA:1935,2004,60.9,
CAN,SDG_1041_NOC_RT,XA:1935,2005,60.3,
CAN,SDG_1041_NOC_RT,XA:1935,2006,60.6,
CAN,SDG_1041_NOC_RT,XA:1935,2007,61.4,
CAN,SDG_1041_NOC_RT,XA:1935,2008,61,
CAN,SDG_1041_NOC_RT,XA:1935,2009,63.9,
CAN,SDG_1041_NOC_RT,XA:1935,2010,61.8,
CAN,SDG_1041_NOC_RT,XA:1935,2011,60.7,
CAN,SDG_1041_NOC_RT,XA:1935,2012,61.6,
CAN,SDG_1041_NOC_RT,XA:1935,2013,61.7,
CAN,SDG_1041_NOC_RT,XA:1935,2014,60.7,
CAN,SDG_1041_NOC_RT,XA:1935,2015,62.4,
CAN,SDG_1041_NOC_RT,XA:1935,2016,62.1,
CAN,SDG_1041_NOC_RT,XA:1935,2017,61,
CHA,SDG_1041_NOC_RT,XA:2232,2004,55.4,I
CHA,SDG_1041_NOC_RT,XA:2232,2005,56,I
CHA,SDG_1041_NOC_RT,XA:2232,2006,55.6,I
CHA,SDG_1041_NOC_RT,XA:2232,2007,55.8,I
CHA,SDG_1041_NOC_RT,XA:2232,2008,57.4,I
CHA,SDG_1041_NOC_RT,XA:2232,2009,59.7,I
CHA,SDG_1041_NOC_RT,XA:2232,2010,56.4,I
CHA,SDG_1041_NOC_RT,XA:2232,2011,56.5,I
CHA,SDG_1041_NOC_RT,XA:2232,2012,57.3,I
CHA,SDG_1041_NOC_RT,XA:2232,2013,57.1,I
CHA,SDG_1041_NOC_RT,XA:2232,2014,56.9,I
CHA,SDG_1041_NOC_RT,XA:2232,2015,56.8,I
CHA,SDG_1041_NOC_RT,XA:2232,2016,57,I
CHA,SDG_1041_NOC_RT,XA:2232,2017,56.7,I
CHE,SDG_1041_NOC_RT,XA:2054,2004,70.5,M
CHE,SDG_1041_NOC_RT,XA:2054,2005,69.8,M
CHE,SDG_1041_NOC_RT,XA:2054,2006,68.1,M
CHE,SDG_1041_NOC_RT,XA:2054,2007,67.3,
CHE,SDG_1041_NOC_RT,XA:2054,2008,67.9,M
CHE,SDG_1041_NOC_RT,XA:2054,2009,69.8,
CHE,SDG_1041_NOC_RT,XA:2054,2010,67.9,
CHE,SDG_1041_NOC_RT,XA:2054,2011,68.3,
CHE,SDG_1041_NOC_RT,XA:2054,2012,69.9,
CHE,SDG_1041_NOC_RT,XA:2054,2013,70.7,
CHE,SDG_1041_NOC_RT,XA:2054,2014,70.4,
CHE,SDG_1041_NOC_RT,XA:2054,2015,70.2,
CHE,SDG_1041_NOC_RT,XA:2054,2016,70.8,M
CHE,SDG_1041_NOC_RT,XA:2054,2017,70.7,M
CHL,SDG_1041_NOC_RT,XA:1943,2004,64.4,M
CHL,SDG_1041_NOC_RT,XA:1943,2005,60.6,M
CHL,SDG_1041_NOC_RT,XA:1943,2006,54.8,
CHL,SDG_1041_NOC_RT,XA:1943,2007,51.6,M
CHL,SDG_1041_NOC_RT,XA:1943,2008,53.8,M
CHL,SDG_1041_NOC_RT,XA:1943,2009,52.4,M
CHL,SDG_1041_NOC_RT,XA:1943,2010,54.6,M
CHL,SDG_1041_NOC_RT,XA:1943,2011,59.7,
