"COUNTRY","Country","SEX","Sex","SERIES","Series","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",35.0367254943937,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",35.9954780007152,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",36.9092972451407,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",36.8829158639127,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",37.1610075027961,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",37.4896505983799,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",36.8890848127066,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",36.5650637281045,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",36.7695204657027,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",36.700038683367,,
"NOR","Norway","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",36.3542767255618,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",45.0402041681281,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",47.4423696844721,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",40.7440589985532,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",36.7019932295616,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",34.4552176076323,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",35.6913583677471,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",37.103388217597,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",40.2030295266489,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",35.9829071119215,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",38.3777563278172,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",31.5701509366821,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",29.5362419916226,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",27.9405388502503,,
"POL","Poland","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",20.5861029223408,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",37.6522887681269,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",39.4074764117204,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",36.3668414111043,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",34.1808864877278,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",34.8316646877021,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",38.363917986445,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",36.5207647750726,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",34.3591168870238,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",31.7170947098363,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",33.3931965744722,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",33.6342510923431,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",31.7855017314668,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",31.047081582923,,
"POL","Poland","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",30.7722095107673,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",40.6777413265223,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",42.8365666378364,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",38.0226600354196,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",34.9946683801713,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",34.4315049090131,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",37.0967408639834,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",36.3613968710833,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",36.024820243172,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",32.8787307230619,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",34.8988580732164,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",32.0947816168561,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",30.2130618364955,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",29.2629134109964,,
"POL","Poland","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",26.1827861390725,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",41.6012795624666,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",39.2857442297844,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",31.249847830966,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",30.4817595112945,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",28.6345725730341,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",31.8180039068456,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",30.4345574569618,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",37.5008606057596,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",29.8388657566015,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",31.1474284123121,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",29.1783746151454,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",20,,
"POL","Poland","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",23.076406719361,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",33.3333333508178,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",35.5685184380371,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",31.8644214538089,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",25.0007882835971,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",31.8191493383826,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",32.4322327081627,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",34.6767189220747,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",29.9995060529638,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",27.5292079512376,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",30.7691068412843,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",30.5554145586746,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",27.9023816347155,,
"POL","Poland","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",27.5859474911608,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",39.1309596197375,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",37.4996857183717,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",29.4114951086632,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",29.9992432521816,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",30.5562782067661,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",30.8747139327818,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",33.3338869977946,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",35.7423748480383,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",27.9991908430405,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",30.0005062436547,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",28.656481487105,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",23.0769230769231,,
"POL","Poland","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",26.3908254868477,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",40.6293981999629,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",40.000659427588,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",41.7053945055254,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",34.5657044284744,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",31.6559447523408,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",34.2262447293433,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",31.183390473915,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",32.6829355203739,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",30.8520757487444,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",39.1503706461808,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",29.8951565404419,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",35.5817329251518,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",30.552041311586,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",30.1915329744399,,
"PRT","Portugal","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",31.2112581715207,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",45.8667094590313,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",37.0085990879423,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",42.7054596710816,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",40.376093025602,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",41.5689357185576,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",41.5190018474651,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",39.7371679997526,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",35.5588101924903,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",40.1070616418543,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",38.2854665798184,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",45.7450479920654,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",43.492299313068,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",42.0434279658873,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",40.0583363499271,,
"PRT","Portugal","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",40.3738949273571,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2004","2004",43.5993827331057,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2005","2005",38.0969009398549,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2006","2006",41.9907570197961,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2007","2007",37.7673166966326,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2008","2008",37.3377581669891,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2009","2009",38.2486158364101,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",36.0042775619619,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",34.0854310958983,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",35.8948202550402,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",37.7997607982765,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",38.6532065441416,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",39.8230857730618,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",36.8044296682477,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",35.5158754950627,,
"PRT","Portugal","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",36.1899005206241,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2004","2004",29.0384615209327,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",24.0963866069754,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",25.0000000072421,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",20.2471881275707,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",17.2991399827047,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",17.6144766900499,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",21.3484711987009,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",21.3484711987009,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",18.3726052189532,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",27.6799975198413,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",18.0593510209416,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",18.9990504718005,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",17.5827400046945,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",14.8813195190409,,
"PRT","Portugal","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",14.6154094776927,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2004","2004",27.7217286439887,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",29.687499995799,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",30.33439490737,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",32.916881328073,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",31.8555319655428,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",31.8183999990649,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",33.3862965192512,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",26.604107335681,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",30.9768564603984,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",30.6936865608875,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",39.7919563222013,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",34.2050284846454,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",30.2943061582592,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",23.975152745336,,
"PRT","Portugal","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",24.1845642486668,,
"PRT","Portugal","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2004","2004",27.6785714295691,,
"PRT","Portugal","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2005","2005",23.1821044898215,,
"PRT","Portugal","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2006","2006",27.9999999833143,,
"PRT","Portugal","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2007","2007",28.5714285607872,,
"PRT","Portugal","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2008","2008",23.9610484028766,,
"PRT","Portugal","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2009","2009",25.6999385392377,,
"PRT","Portugal","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",27.3981998726466,,
