"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LCEAMN01_IXOB","Manufacturing, Index","ESP","Spain","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",111.6623,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",105.7532,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",108.4354,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",106.2974,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",107.3469,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",108.0272,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",111.0204,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",109.0185,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",109.8154,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",110.379,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",110.9038,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",109.0573,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",110.9232,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",148.2,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",158.6,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",172.5,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",165.5,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",185.6,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",205.3,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",209.9,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",198.3,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",221.1,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",263.7,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",231.5,,
"LCEAMN01_IXOB","Manufacturing, Index","TUR","Turkey","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",229.6,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",108.302,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",106.7984,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",104.8652,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",106.6695,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",110.0204,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",109.5049,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",107.5717,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",109.4619,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",111.9966,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",105.7029,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",107.1206,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",111.3951,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",107.2762,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",107.7451,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",108.1303,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",109.604,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",110.1398,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",110.7259,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",111.4963,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",112.6853,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",113.0704,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",113.9747,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",114.8455,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",116.0345,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",116.8216,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",106.2132,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",108.777,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.5213,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",109.7711,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",114.794,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",117.2008,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",116.1544,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",117.9333,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",118.7181,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",124.4735,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",121.5435,,
"LCEAMN01_IXOB","Manufacturing, Index","ISR","Israel","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",121.8574,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",108.7673,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",106.894,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.2686,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",117.0476,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",114.6122,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",111.0903,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",110.4908,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",121.0191,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",120.0075,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",119.5954,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",115.0618,,
"LCEAMN01_IXOB","Manufacturing, Index","SVN","Slovenia","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",126.2271,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUS","Australia","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",103.3577,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUS","Australia","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",104.6208,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUS","Australia","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",107.4143,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUS","Australia","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",108.3012,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUS","Australia","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",111.9455,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUS","Australia","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",114.9217,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",104.7259,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",105.8147,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",106.2555,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",107.0745,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",107.7628,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",108.9086,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",108.9299,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",107.8952,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",108.0665,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",107.0889,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","AUT","Austria","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",107.477,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",103.7186,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",104.5226,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",104.9246,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",105.7286,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",106.5327,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",107.0352,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",108.1407,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",108.6432,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",108.9447,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",109.4472,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",109.4472,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","BEL","Belgium","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",109.8492,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",103.4945,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",101.8068,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",102.4873,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",105.8355,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",105.3591,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",106.0261,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",106.5433,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",108.4351,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",108.7754,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",108.8162,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",109.4015,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CAN","Canada","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",112.5591,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",116.7464,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",119.1585,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",120.7949,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",122.4436,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",124.5032,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",125.8509,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",126.8105,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",127.1584,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",127.4026,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",119.0354,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",128.9804,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","CZE","Czech Republic","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",130.9403,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","DNK","Denmark","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",105.8132,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","DNK","Denmark","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",106.6028,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","DNK","Denmark","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.0622,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","DNK","Denmark","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",107.6272,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","DNK","Denmark","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",108.1125,,
"LCEAMN01_IXOBSA","Manufacturing, Index, SA","DNK","Denmark","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",108.9203,,
