"COUNTRY","Country","SEX","Sex","AGE","Age","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,3.69545454545454,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,3.65593220338983,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,3.69666666666666,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.11468531468531,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,3.39050131926121,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,4.26376021798365,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,4.0991202346041,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,3.61588785046729,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,3.89090918571003,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,4.34751391646323,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,4.85190836057364,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.41462044344459,,
"FIN","Finland","MEN","Men","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,3.96141490952732,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,4.38799076212471,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,4.59999999999999,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,4.7,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,5.59999999999999,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,4.7,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,4.79999999999999,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.7,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,3.79999999999999,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,4,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,5.4,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,5,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,4.5,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,4.80000019073486,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,5.40000009536743,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,6,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,5.6100001335144,,
"FIN","Finland","MEN","Men","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,5.01999998092651,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,14.0657132427616,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,13.3298295454545,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,13.5103496503496,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,12.2873684210526,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,13.2199329983249,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,13.4745247148288,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,13.891754756871,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,13.3691943127962,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,10.6788235294117,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,11.6960339943342,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,12.2351562499999,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,12.4705414012738,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,12.4660034684938,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,12.3232267334858,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,12.59784369261,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,12.8083324288314,,
"FIN","Finland","MEN","Men","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,13.9783231217897,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,25.4041570438799,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,27.8999999999999,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,24.3999999999999,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,18.6,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,18.6,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,20.8999999999999,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,24.3999999999999,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,23.1,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,19.6999999999999,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,20.5,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,21.8999999999999,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2012","2012","MONTH","Months","0","Units",,,19.6999999999999,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2013","2013","MONTH","Months","0","Units",,,18.3999996185302,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2014","2014","MONTH","Months","0","Units",,,21.6000003814697,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2015","2015","MONTH","Months","0","Units",,,19.6000003814697,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2016","2016","MONTH","Months","0","Units",,,18.5699996948242,,
"FIN","Finland","MEN","Men","5599","55+","A","Annual","2017","2017","MONTH","Months","0","Units",,,17.8700008392333,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,12.4029869714405,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,12.1,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,11.9587935429056,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2004","2004","MONTH","Months","0","Units",,,10.6699194270367,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2005","2005","MONTH","Months","0","Units",,,11.0758919961427,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2006","2006","MONTH","Months","0","Units",,,11.5129436325678,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2007","2007","MONTH","Months","0","Units",,,12.5344943820224,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2008","2008","MONTH","Months","0","Units",,,11.3929678188319,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2009","2009","MONTH","Months","0","Units",,,9.58027937551355,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2010","2010","MONTH","Months","0","Units",,,10.7292937399678,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2011","2011","MONTH","Months","0","Units",,,11.3165803108808,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2012","2012","MONTH","Months","0","Units",,,11.1735500878734,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2013","2013","MONTH","Months","0","Units",,,10.7945925380212,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2014","2014","MONTH","Months","0","Units",,,11.4383951201241,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2015","2015","MONTH","Months","0","Units",,,11.433878244631,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2016","2016","MONTH","Months","0","Units",,,11.4096694464566,,
"FIN","Finland","MEN","Men","900000","Total","A","Annual","2017","2017","MONTH","Months","0","Units",,,11.9584716585015,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.07852193995381,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2002","2002","MONTH","Months","0","Units",,,2.29999999999999,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2003","2003","MONTH","Months","0","Units",,,2.6,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2004","2004","MONTH","Months","0","Units",,,2.29999999999999,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2005","2005","MONTH","Months","0","Units",,,2.1,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2006","2006","MONTH","Months","0","Units",,,2.2,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2007","2007","MONTH","Months","0","Units",,,2.6,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2008","2008","MONTH","Months","0","Units",,,2.1,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2009","2009","MONTH","Months","0","Units",,,2,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2010","2010","MONTH","Months","0","Units",,,2.2,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2011","2011","MONTH","Months","0","Units",,,2.1,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2012","2012","MONTH","Months","0","Units",,,2.39999999999999,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2013","2013","MONTH","Months","0","Units",,,2.09999990463256,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2014","2014","MONTH","Months","0","Units",,,2.59999990463256,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2015","2015","MONTH","Months","0","Units",,,2.59999990463256,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2016","2016","MONTH","Months","0","Units",,,2.21000003814697,,
"FIN","Finland","WOMEN","Women","1519","15 to 19","A","Annual","2017","2017","MONTH","Months","0","Units",,,2.25999999046325,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,2.91657333529007,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,3.07415384615384,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,3.16349693251533,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,3.01468531468531,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,2.91632653061224,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,2.74794520547945,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,3.53214285714285,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,2.38301886792452,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,2.74267100977198,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,2.90735785953177,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,2.44285714285714,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,3.19525423728813,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,2.93321554097641,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,2.95466659637689,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,3.27244575295893,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,3.30364277341112,,
"FIN","Finland","WOMEN","Women","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,2.63950758995631,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,3.69515011547344,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,4,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,3.7,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,3.7,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,3.7,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,3.2,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,4.4,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,2.7,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,3.5,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,3.7,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,2.79999999999999,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,4.09999999999999,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,3.90000009536743,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,3.29999995231628,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,3.79999995231628,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.5,,
"FIN","Finland","WOMEN","Women","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,3,,
"FIN","Finland","WOMEN","Women","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,9.38631747409717,,
"FIN","Finland","WOMEN","Women","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,9.71238390092879,,
"FIN","Finland","WOMEN","Women","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,9.58066666666666,,
"FIN","Finland","WOMEN","Women","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,9.27580398162327,,
"FIN","Finland","WOMEN","Women","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,10.4724025974025,,
"FIN","Finland","WOMEN","Women","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,9.85212014134275,,
